filename	number	category	descriptor	location	width	height	format	bytes	original_filename	source	license	camera	fnum	iso
1224_interiors_screened-porch-ocean-view_minamiizu-japan_s23u_iso16-f1p7_20250306-162953_4000x3000.jpg	1224	interiors	screened-porch-ocean-view	minamiizu-japan	4000	3000	jpg	4449634	20250306_162953.jpg	lilith	PD-own	s23u	1.7	16
1225_interiors_kitchen-appliances-overhead_minamiizu-japan_s23u_iso200-f1p7_20250307-112014_4000x3000.jpg	1225	interiors	kitchen-appliances-overhead	minamiizu-japan	4000	3000	jpg	3862257	20250307_112014.jpg	lilith	PD-own	s23u	1.7	200
1226_interiors_hotel-lobby-interior_mt-awashima-numazu_s23u_iso250-f2p2_20250307-195449_4000x3000.jpg	1226	interiors	hotel-lobby-interior	mt-awashima-numazu	4000	3000	jpg	2254140	20250307_195449.jpg	lilith	PD-own	s23u	2.2	250
1227_interiors_stained-glass-window_casa-batllo-barcelona_zfold7_iso1600-f1p7_20260315-205230_4000x3000.jpg	1227	interiors	stained-glass-window	casa-batllo-barcelona	4000	3000	jpg	2901614	20260315_205230.jpg	lilith	PD-own	zfold7	1.7	1600
1228_interiors_stained-glass-windows_casa-batllo-barcelona_zfold7_iso2500-f1p7_20260315-205328_4000x3000.jpg	1228	interiors	stained-glass-windows	casa-batllo-barcelona	4000	3000	jpg	3809222	20260315_205328.jpg	lilith	PD-own	zfold7	1.7	2500
1229_interiors_lighted-archway-ceiling_casa-batllo-barcelona_zfold7_iso1250-f1p7_20260315-210321_4000x3000.jpg	1229	interiors	lighted-archway-ceiling	casa-batllo-barcelona	4000	3000	jpg	4656418	20260315_210321.jpg	lilith	PD-own	zfold7	1.7	1250
1230_interiors_empty-tiled-pool_casa-batllo-barcelona_zfold7_iso640-f1p7_20260315-210432_4000x3000.jpg	1230	interiors	empty-tiled-pool	casa-batllo-barcelona	4000	3000	jpg	2670281	20260315_210432.jpg	lilith	PD-own	zfold7	1.7	640
1231_interiors_tiled-arched-interior_casa-batllo-barcelona_zfold7_iso640-f2p2_20260315-211323_4000x2252.jpg	1231	interiors	tiled-arched-interior	casa-batllo-barcelona	4000	2252	jpg	3660339	20260315_211323.jpg	lilith	PD-own	zfold7	2.2	640
1232_interiors_stained-glass-windows_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-144409_4000x3000.jpg	1232	interiors	stained-glass-windows	sagrada-familia-barcelona	4000	3000	jpg	3350289	20260317_144409.jpg	lilith	PD-own	zfold7	1.7	400
1233_interiors_cathedral-ceiling-interior_sagrada-familia-barcelona_zfold7_iso250-f2p2_20260317-151912_4000x3000.jpg	1233	interiors	cathedral-ceiling-interior	sagrada-familia-barcelona	4000	3000	jpg	3870691	20260317_151912.jpg	lilith	PD-own	zfold7	2.2	250
1234_interiors_cathedral-ceiling-columns_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-154023_4000x3000.jpg	1234	interiors	cathedral-ceiling-columns	sagrada-familia-barcelona	4000	3000	jpg	2925004	20260317_154023.jpg	lilith	PD-own	zfold7	1.7	400
1235_interiors_floral-wall-mural_casa-vicens-barcelona_zfold7_iso1600-f1p7_20260319-165522_4000x3000.jpg	1235	interiors	floral-wall-mural	casa-vicens-barcelona	4000	3000	jpg	4055812	20260319_165522.jpg	lilith	PD-own	zfold7	1.7	1600
1236_interiors_ornate-arched-interior_casa-vicens-barcelona_zfold7_iso400-f2p2_20260319-165702_4000x3000.jpg	1236	interiors	ornate-arched-interior	casa-vicens-barcelona	4000	3000	jpg	4520476	20260319_165702.jpg	lilith	PD-own	zfold7	2.2	400
1237_interiors_person-standing-by-window_casa-vicens-barcelona_zfold7_iso800-f2p2_20260319-170017_4000x3000.jpg	1237	interiors	person-standing-by-window	casa-vicens-barcelona	4000	3000	jpg	4149957	20260319_170017.jpg	lilith	PD-own	zfold7	2.2	800
1238_interiors_open-doorway-interior_casa-vicens-barcelona_zfold7_iso250-f2p2_20260319-170237_4000x3000.jpg	1238	interiors	open-doorway-interior	casa-vicens-barcelona	4000	3000	jpg	3459373	20260319_170237.jpg	lilith	PD-own	zfold7	2.2	250
1239_interiors_decorative-coffered-ceiling_casa-vicens-barcelona_zfold7_iso800-f2p2_20260319-170252_4000x3000.jpg	1239	interiors	decorative-coffered-ceiling	casa-vicens-barcelona	4000	3000	jpg	4464688	20260319_170252.jpg	lilith	PD-own	zfold7	2.2	800
1240_interiors_bathroom-with-bathtub_casa-vicens-barcelona_zfold7_iso1000-f2p2_20260319-170336_4000x3000.jpg	1240	interiors	bathroom-with-bathtub	casa-vicens-barcelona	4000	3000	jpg	2997534	20260319_170336.jpg	lilith	PD-own	zfold7	2.2	1000
1241_interiors_living-room-sofa_la-pedrera-barcelona_zfold7_iso1000-f1p7_20260319-183640_4000x3000.jpg	1241	interiors	living-room-sofa	la-pedrera-barcelona	4000	3000	jpg	2701382	20260319_183640.jpg	lilith	PD-own	zfold7	1.7	1000
1242_interiors_storage-room-clutter_la-pedrera-barcelona_zfold7_iso640-f2p2_20260319-183704_4000x3000.jpg	1242	interiors	storage-room-clutter	la-pedrera-barcelona	4000	3000	jpg	3306481	20260319_183704.jpg	lilith	PD-own	zfold7	2.2	640
1243_interiors_vintage-living-room_la-pedrera-barcelona_zfold7_iso400-f2p2_20260319-183921_4000x3000.jpg	1243	interiors	vintage-living-room	la-pedrera-barcelona	4000	3000	jpg	2713277	20260319_183921.jpg	lilith	PD-own	zfold7	2.2	400
1244_interiors_painted-ceiling-columns_la-pedrera-barcelona_zfold7_iso800-f1p7_20260319-194130_4000x3000.jpg	1244	interiors	painted-ceiling-columns	la-pedrera-barcelona	4000	3000	jpg	3217174	20260319_194130.jpg	lilith	PD-own	zfold7	1.7	800
1245_interiors_circular-building-interior_la-pedrera-barcelona_zfold7_iso1000-f2p2_20260319-194139_4000x3000.jpg	1245	interiors	circular-building-interior	la-pedrera-barcelona	4000	3000	jpg	3477025	20260319_194139.jpg	lilith	PD-own	zfold7	2.2	1000
1246_interiors_woven-roof-structure_azulik-city-arts-francisco-uh-may_ip13pro_iso32-f1p8_img-8944_4032x3024.heic	1246	interiors	woven-roof-structure	azulik-city-arts-francisco-uh-may	4032	3024	heic	3108734	IMG_8944.HEIC	lilith	PD-own	ip13pro	1.8	32
1247_interiors_hotel-lobby-interior_screenshot-20260526-073738-photos_1966x1527.png	1247	interiors	hotel-lobby-interior		1966	1527	png	4109721	Screenshot_20260526_073738_Photos.png	lilith	PD-own			
1248_interiors_stone-staircase-tunnel_screenshot-20260526-075919-gallery_1638x2116.png	1248	interiors	stone-staircase-tunnel		1638	2116	png	5472442	Screenshot_20260526_075919_Gallery.png	lilith	PD-own			
